BTS ASCII format

Type:         	Joint angle tracks
Measure unit: 	deg

Tracks:       	14
Frequency:    	100 Hz
Frames:       	501
Start time:   	0.000

 Frame	 Time	     jRK.X	     jRK.Y	     jRK.Z	    jRHP.X	    jRHP.Y	    jRHP.Z	    jLHP.X	    jLHP.Y	    jLHP.Z	     jLK.X	     jLK.Y	     jLK.Z	    jRSP.X	    jRSP.Y	    jRSP.Z	    jLSP.X	    jLSP.Y	    jLSP.Z	     jLP.X	     jLP.Y	     jLP.Z	     jRP.X	     jRP.Y	     jRP.Z	    jLSH.X	    jLSH.Y	    jLSH.Z	    jRSH.X	    jRSH.Y	    jRSH.Z	     jRF.X	     jRF.Y	     jRF.Z	     jLF.X	     jLF.Y	     jLF.Z	     jRA.X	     jRA.Y	     jRA.Z	     jLA.X	     jLA.Y	     jLA.Z	
   319	3.190	       3.8	       2.5	      19.3	       0.4	      -6.7	      22.4	      -3.8	      -1.8	     -17.1	       8.6	       1.5	      18.4	       8.2	       1.9	     -14.6	      -8.2	      -1.9	     -14.6	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -24.3	     180.0	      90.0	     -55.9	    -180.0	      90.0	       1.8	     -14.0	      -2.8	       1.9	      -6.5	       2.4	
   320	3.200	       4.9	       2.6	      20.3	       0.7	      -6.4	      21.8	      -4.3	      -1.9	     -16.4	       8.0	       1.3	      20.8	       8.0	       1.7	     -14.6	      -8.0	      -1.7	     -14.6	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -24.8	     180.0	      90.0	     -59.9	     180.0	      90.0	       1.8	     -15.6	      -2.0	       2.2	      -5.6	      -0.1	
   321	3.210	       5.3	       2.8	      20.8	       1.1	      -6.3	      21.1	      -4.7	      -2.1	     -15.5	       7.3	       1.0	      23.4	       7.8	       1.6	     -14.5	      -7.8	      -1.6	     -14.5	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -25.1	     180.0	      90.0	     -64.1	     180.0	      90.0	       1.8	     -16.5	      -1.1	       2.6	      -4.6	      -2.6	
   322	3.220	       5.1	       2.9	      21.1	       1.4	      -6.1	      20.2	      -4.9	      -2.3	     -14.4	       6.6	       0.7	      26.2	       7.6	       1.5	     -14.5	      -7.6	      -1.5	     -14.5	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -25.4	    -180.0	      90.0	     -68.2	     180.0	      90.0	       1.8	     -16.6	      -0.3	       3.0	      -3.5	      -5.2	
   323	3.230	       4.3	       3.1	      21.1	       1.5	      -6.0	      19.2	      -4.9	      -2.4	     -13.0	       5.9	       0.4	      29.1	       7.4	       1.4	     -14.4	      -7.4	      -1.4	     -14.4	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -25.6	     180.0	      90.0	     -72.2	     180.0	      90.0	       1.8	     -16.1	       0.4	       3.3	      -2.6	      -7.5	
   324	3.240	       3.4	       3.2	      21.0	       1.5	      -6.0	      18.3	      -4.9	      -2.5	     -11.5	       5.4	       0.2	      32.1	       7.2	       1.4	     -14.3	      -7.2	      -1.4	     -14.3	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -25.7	     180.0	      90.0	     -75.7	     180.0	      90.0	       1.8	     -15.4	       1.1	       3.7	      -1.9	      -9.4	
   325	3.250	       2.5	       3.3	      20.9	       1.5	      -6.1	      17.4	      -4.8	      -2.5	      -9.8	       5.2	      -0.1	      35.1	       7.0	       1.4	     -14.3	      -7.0	      -1.4	     -14.3	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -25.8	     180.0	      90.0	     -78.7	     180.0	      90.0	       1.8	     -14.6	       1.8	       4.0	      -1.8	     -11.0	
   326	3.260	       1.9	       3.4	      20.7	       1.4	      -6.1	      16.6	      -4.7	      -2.5	      -8.0	       5.4	      -0.5	      38.2	       6.7	       1.4	     -14.3	      -6.7	      -1.4	     -14.3	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -25.8	    -180.0	      90.0	     -80.7	     180.0	      90.0	       1.8	     -14.0	       2.4	       4.3	      -2.3	     -12.0	
   327	3.270	       1.6	       3.5	      20.6	       1.3	      -6.2	      15.9	      -4.7	      -2.4	      -6.0	       5.9	      -0.9	      41.4	       6.4	       1.4	     -14.3	      -6.4	      -1.4	     -14.3	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -25.8	    -180.0	      90.0	     -81.6	     180.0	      90.0	       1.8	     -13.7	       3.1	       4.5	      -3.6	     -12.5	
   328	3.280	       1.7	       3.5	      20.4	       1.1	      -6.3	      15.1	      -4.9	      -2.3	      -3.9	       6.8	      -1.4	      44.4	       6.1	       1.4	     -14.4	      -6.1	      -1.4	     -14.4	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -25.9	    -180.0	      90.0	     -81.4	    -180.0	      90.0	       1.8	     -13.7	       3.7	       4.6	      -5.5	     -12.4	
   329	3.290	       1.9	       3.6	      20.2	       0.9	      -6.4	      14.3	      -5.2	      -2.1	      -1.8	       7.7	      -2.0	      47.4	       5.8	       1.4	     -14.4	      -5.8	      -1.4	     -14.4	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -25.9	    -180.0	      90.0	     -80.4	     180.0	      90.0	       1.8	     -13.7	       4.4	       4.5	      -7.8	     -12.0	
   330	3.300	       2.2	       3.7	      19.9	       0.7	      -6.5	      13.5	      -5.7	      -2.0	       0.2	       8.7	      -2.6	      50.1	       5.4	       1.5	     -14.5	      -5.4	      -1.5	     -14.5	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -25.9	     180.0	      90.0	     -78.9	     180.0	      90.0	       1.8	     -13.8	       5.0	       4.4	     -10.2	     -11.1	
   331	3.310	       2.2	       3.7	      19.4	       0.6	      -6.6	      12.6	      -6.2	      -1.8	       2.3	       9.3	      -3.2	      52.4	       5.0	       1.5	     -14.6	      -5.0	      -1.5	     -14.6	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -25.9	    -180.0	      90.0	     -77.3	    -180.0	      90.0	       1.8	     -13.7	       5.6	       4.1	     -12.3	      -9.9	
   332	3.320	       1.9	       3.7	      18.8	       0.4	      -6.7	      11.6	      -6.9	      -1.6	       4.2	       9.7	      -3.8	      54.3	       4.5	       1.7	     -14.7	      -4.5	      -1.7	     -14.7	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -25.9	     180.0	      90.0	     -75.5	    -180.0	      90.0	       1.7	     -13.4	       6.1	       3.9	     -14.0	      -8.6	
   333	3.330	       1.5	       3.8	      18.1	       0.3	      -6.8	      10.5	      -7.5	      -1.4	       5.9	       9.7	      -4.2	      55.8	       4.0	       1.8	     -14.9	      -4.0	      -1.8	     -14.9	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -26.0	    -180.0	      90.0	     -73.7	    -180.0	      90.0	       1.7	     -12.9	       6.4	       3.6	     -15.2	      -7.3	
   334	3.340	       1.0	       3.7	      17.3	       0.2	      -7.0	       9.2	      -8.0	      -1.2	       7.5	       9.5	      -4.5	      56.7	       3.4	       2.1	     -15.0	      -3.4	      -2.1	     -15.0	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -26.1	    -180.0	      90.0	     -71.9	    -180.0	      90.0	       1.7	     -12.4	       6.6	       3.4	     -15.8	      -6.0	
   335	3.350	       0.5	       3.7	      16.4	       0.1	      -7.1	       7.9	      -8.5	      -1.0	       8.9	       9.0	      -4.6	      57.2	       2.8	       2.3	     -15.2	      -2.8	      -2.3	     -15.2	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -26.3	     180.0	      90.0	     -70.1	    -180.0	      90.0	       1.8	     -12.0	       6.8	       3.1	     -15.9	      -4.7	
   336	3.360	       0.2	       3.7	      15.5	       0.1	      -7.3	       6.6	      -8.8	      -0.7	      10.2	       8.5	      -4.5	      57.3	       2.1	       2.6	     -15.3	      -2.1	      -2.6	     -15.3	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -26.6	     180.0	      90.0	     -68.2	    -180.0	      90.0	       1.8	     -11.8	       7.0	       2.9	     -15.7	      -3.5	
   337	3.370	       0.1	       3.6	      14.6	       0.1	      -7.4	       5.3	      -8.9	      -0.5	      11.4	       7.9	      -4.3	      57.1	       1.5	       2.9	     -15.4	      -1.5	      -2.9	     -15.4	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -27.0	    -180.0	      90.0	     -66.1	    -180.0	      90.0	       1.7	     -11.8	       7.0	       2.6	     -15.2	      -2.2	
   338	3.380	      -0.1	       3.6	      13.7	       0.0	      -7.6	       4.1	      -8.8	      -0.3	      12.5	       7.2	      -3.7	      56.5	       0.8	       3.2	     -15.5	      -0.8	      -3.2	     -15.5	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -27.4	    -180.0	      90.0	     -63.9	    -180.0	      90.0	       1.7	     -11.8	       7.1	       2.4	     -14.5	      -1.1	
   339	3.390	      -0.2	       3.5	      12.8	       0.0	      -7.7	       2.9	      -8.5	      -0.1	      13.6	       6.4	      -3.0	      55.6	       0.2	       3.5	     -15.5	      -0.2	      -3.5	     -15.5	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -27.8	     180.0	      90.0	     -61.5	    -180.0	      90.0	       1.7	     -11.8	       7.2	       2.1	     -13.8	       0.0	
   340	3.400	      -0.5	       3.4	      12.0	       0.1	      -7.8	       1.8	      -7.9	       0.1	      14.6	       5.6	      -2.2	      54.5	      -0.4	       3.8	     -15.5	       0.4	      -3.8	     -15.5	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -28.2	     180.0	      90.0	     -58.9	    -180.0	      90.0	       1.7	     -11.7	       7.2	       1.8	     -13.1	       1.0	
   341	3.410	      -0.8	       3.4	      11.1	       0.2	      -7.9	       0.7	      -7.2	       0.3	      15.6	       4.7	      -1.2	      53.2	      -0.9	       4.0	     -15.5	       0.9	      -4.0	     -15.5	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -28.6	     180.0	      90.0	     -56.2	     180.0	      90.0	       1.6	     -11.6	       7.2	       1.6	     -12.5	       1.9	
   342	3.420	      -1.3	       3.3	      10.2	       0.3	      -8.0	      -0.3	      -6.5	       0.4	      16.5	       3.9	      -0.2	      51.5	      -1.4	       4.3	     -15.5	       1.4	      -4.3	     -15.5	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -28.9	     180.0	      90.0	     -53.2	     180.0	      90.0	       1.6	     -11.5	       7.3	       1.4	     -12.0	       2.8	
   343	3.430	      -1.8	       3.3	       9.3	       0.5	      -8.0	      -1.3	      -5.7	       0.5	      17.5	       3.1	       0.8	      49.7	      -1.9	       4.6	     -15.5	       1.9	      -4.6	     -15.5	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -29.1	     180.0	      90.0	     -50.2	    -180.0	      90.0	       1.6	     -11.3	       7.3	       1.2	     -11.7	       3.5	
   344	3.440	      -2.3	       3.4	       8.5	       0.7	      -8.1	      -2.4	      -5.0	       0.7	      18.3	       2.4	       1.6	      47.6	      -2.3	       4.9	     -15.5	       2.3	      -4.9	     -15.5	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -29.4	    -180.0	      90.0	     -47.0	    -180.0	      90.0	       1.5	     -11.3	       7.3	       1.0	     -11.7	       4.1	
   345	3.450	      -2.9	       3.4	       7.6	       1.0	      -8.2	      -3.4	      -4.4	       0.8	      19.1	       1.7	       2.3	      45.4	      -2.6	       5.1	     -15.5	       2.6	      -5.1	     -15.5	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -29.6	    -180.0	      90.0	     -43.7	     180.0	      90.0	       1.5	     -11.3	       7.3	       0.8	     -11.7	       4.6	
   346	3.460	      -3.5	       3.4	       6.7	       1.4	      -8.3	      -4.3	      -4.0	       0.9	      19.8	       1.1	       2.7	      43.0	      -3.0	       5.3	     -15.5	       3.0	      -5.3	     -15.5	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -29.9	     180.0	      90.0	     -40.4	    -180.0	      90.0	       1.4	     -11.3	       7.3	       0.7	     -11.9	       5.0	
   347	3.470	      -4.1	       3.4	       5.9	       1.8	      -8.3	      -5.3	      -3.8	       1.0	      20.5	       0.4	       3.0	      40.4	      -3.3	       5.5	     -15.5	       3.3	      -5.5	     -15.5	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -30.2	    -180.0	      90.0	     -37.0	    -180.0	      90.0	       1.4	     -11.3	       7.2	       0.6	     -12.0	       5.3	
   348	3.480	      -4.8	       3.4	       5.1	       2.2	      -8.3	      -6.2	      -3.7	       1.1	      21.1	      -0.2	       3.1	      37.7	      -3.6	       5.6	     -15.5	       3.6	      -5.6	     -15.5	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -30.6	     180.0	      90.0	     -33.7	     180.0	      90.0	       1.3	     -11.3	       7.1	       0.6	     -11.8	       5.5	
   349	3.490	      -5.5	       3.4	       4.3	       2.5	      -8.2	      -7.0	      -3.8	       1.1	      21.6	      -0.9	       3.0	      34.8	      -3.8	       5.6	     -15.4	       3.8	      -5.6	     -15.4	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -30.9	    -180.0	      90.0	     -30.5	    -180.0	      90.0	       1.3	     -11.2	       7.0	       0.6	     -11.4	       5.6	
   350	3.500	      -6.3	       3.3	       3.6	       2.9	      -8.1	      -7.9	      -4.1	       1.1	      22.0	      -1.5	       2.8	      31.7	      -4.1	       5.7	     -15.4	       4.1	      -5.7	     -15.4	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -31.4	     180.0	      90.0	     -27.4	     180.0	      90.0	       1.2	     -11.0	       6.9	       0.6	     -10.7	       5.4	
   351	3.510	      -7.0	       3.2	       3.0	       3.1	      -8.0	      -8.8	      -4.5	       1.0	      22.2	      -2.1	       2.5	      28.5	      -4.3	       5.6	     -15.4	       4.3	      -5.6	     -15.4	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -31.9	     180.0	      90.0	     -24.6	     180.0	      90.0	       1.2	     -10.7	       6.7	       0.7	      -9.6	       5.1	
   352	3.520	      -7.5	       3.2	       2.4	       3.3	      -7.9	      -9.6	      -5.1	       0.9	      22.4	      -2.6	       2.2	      25.2	      -4.5	       5.6	     -15.4	       4.5	      -5.6	     -15.4	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -32.4	     180.0	      90.0	     -22.0	    -180.0	      90.0	       1.2	     -10.4	       6.6	       0.8	      -8.4	       4.6	
   353	3.530	      -7.9	       3.1	       1.9	       3.4	      -7.8	     -10.5	      -5.8	       0.8	      22.4	      -2.7	       1.9	      21.9	      -4.8	       5.6	     -15.3	       4.8	      -5.6	     -15.3	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -33.0	     180.0	      90.0	     -19.7	    -180.0	      90.0	       1.2	     -10.2	       6.5	       0.9	      -7.1	       4.0	
   354	3.540	      -8.1	       3.0	       1.5	       3.4	      -7.8	     -11.3	      -6.6	       0.8	      22.4	      -2.5	       1.7	      18.6	      -5.0	       5.5	     -15.3	       5.0	      -5.5	     -15.3	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -33.6	     180.0	      90.0	     -17.4	     180.0	      90.0	       1.2	     -10.0	       6.3	       1.1	      -5.9	       3.4	
   355	3.550	      -8.0	       2.9	       1.2	       3.3	      -7.7	     -12.1	      -7.4	       0.7	      22.2	      -2.0	       1.6	      15.5	      -5.2	       5.4	     -15.1	       5.2	      -5.4	     -15.1	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -34.2	     180.0	      90.0	     -15.4	     180.0	      90.0	       1.2	      -9.8	       6.2	       1.2	      -4.9	       2.8	
