BTS ASCII format

Type:         	Point 3D tracks
Measure unit: 	m

Tracks:       	22
Frequency:    	100 Hz
Frames:       	501
Start time:   	0.000

 Frame	 Time	  sacrum.X	  sacrum.Y	  sacrum.Z	  r asis.X	  r asis.Y	  r asis.Z	 r thigh.X	 r thigh.Y	 r thigh.Z	 r bar 1.X	 r bar 1.Y	 r bar 1.Z	r knee 1.X	r knee 1.Y	r knee 1.Z	r knee 2.X	r knee 2.Y	r knee 2.Z	 r bar 2.X	 r bar 2.Y	 r bar 2.Z	  r mall.X	  r mall.Y	  r mall.Z	   r met.X	   r met.Y	   r met.Z	  l asis.X	  l asis.Y	  l asis.Z	 l thigh.X	 l thigh.Y	 l thigh.Z	 l bar 1.X	 l bar 1.Y	 l bar 1.Z	l knee 1.X	l knee 1.Y	l knee 1.Z	l knee 2.X	l knee 2.Y	l knee 2.Z	 l bar 2.X	 l bar 2.Y	 l bar 2.Z	  l mall.X	  l mall.Y	  l mall.Z	   l met.X	   l met.Y	   l met.Z	  r heel.X	  r heel.Y	  r heel.Z	  l heel.X	  l heel.Y	  l heel.Z	r should.X	r should.Y	r should.Z	      c7.X	      c7.Y	      c7.Z	l should.X	l should.Y	l should.Z	
   430	4.300	  1.370798	  0.937332	  0.703581	  1.576879	  0.933280	  0.829525	  1.507520	  0.842774	  0.882180	  1.573206	  0.660458	  0.978350	  1.639484	  0.466550	  0.852475	  1.640492	  0.395428	  0.850056	  1.637105	  0.286466	  0.892412	  1.620082	  0.058428	  0.829988	  1.727695	  0.006589	  0.859816	  1.574376	  0.954488	  0.548108	  1.445971	  0.876393	  0.506638	  1.405362	  0.681196	  0.390486	  1.380964	  0.467903	  0.490885	  1.349715	  0.418443	  0.484944	  1.260028	  0.345992	  0.444574	  1.111484	  0.160478	  0.505537	  1.151944	  0.038652	  0.484428	  1.554116	  0.007665	  0.769882	  1.039394	  0.170906	  0.568205	  1.488008	  1.429197	  0.882633	  1.421887	  1.453417	  0.706503	  1.502894	  1.443256	  0.542512	
   431	4.310	  1.382097	  0.938788	  0.705744	  1.588522	  0.934932	  0.831602	  1.518692	  0.844740	  0.884399	  1.581728	  0.661806	  0.980009	  1.644898	  0.466560	  0.853348	  1.643654	  0.395054	  0.850966	  1.637998	  0.286332	  0.893280	  1.620057	  0.058364	  0.830188	  1.727766	  0.006271	  0.860018	  1.585160	  0.955881	  0.550234	  1.457820	  0.875986	  0.509181	  1.421215	  0.680337	  0.392167	  1.401912	  0.466000	  0.491321	  1.370754	  0.418069	  0.485175	  1.278937	  0.348555	  0.445723	  1.126054	  0.168421	  0.506473	  1.160376	  0.045364	  0.485156	  1.553709	  0.007762	  0.770086	  1.053940	  0.181896	  0.568396	  1.500176	  1.430405	  0.885607	  1.433487	  1.455174	  0.709901	  1.513395	  1.445309	  0.545631	
   432	4.320	  1.393019	  0.940509	  0.707483	  1.599987	  0.936341	  0.833497	  1.529391	  0.846642	  0.886465	  1.590173	  0.663588	  0.981718	  1.649966	  0.466680	  0.853966	  1.646426	  0.394775	  0.851775	  1.638245	  0.286229	  0.894097	  1.620047	  0.058330	  0.830324	  1.727809	  0.006001	  0.860169	  1.595475	  0.956978	  0.552321	  1.469321	  0.875671	  0.511800	  1.437371	  0.679432	  0.393818	  1.423438	  0.464277	  0.491889	  1.392799	  0.417287	  0.485216	  1.298851	  0.351012	  0.446830	  1.141687	  0.176719	  0.507741	  1.170525	  0.053283	  0.485431	  1.552234	  0.008079	  0.770382	  1.074823	  0.191929	  0.568128	  1.512191	  1.431745	  0.888424	  1.444655	  1.456904	  0.713161	  1.524354	  1.447418	  0.548531	
   433	4.330	  1.403387	  0.942206	  0.709056	  1.610939	  0.937490	  0.835213	  1.539528	  0.848408	  0.888404	  1.599535	  0.664776	  0.983267	  1.654535	  0.466484	  0.854745	  1.649122	  0.394514	  0.852511	  1.638563	  0.286143	  0.894863	  1.620017	  0.058331	  0.830445	  1.727948	  0.005797	  0.860308	  1.605551	  0.957786	  0.554176	  1.480187	  0.875644	  0.514285	  1.453707	  0.678894	  0.395476	  1.445844	  0.463143	  0.492618	  1.415624	  0.416527	  0.485127	  1.319726	  0.353314	  0.447954	  1.158643	  0.184976	  0.509388	  1.182528	  0.061908	  0.485152	  1.551763	  0.008086	  0.770565	  1.093434	  0.202686	  0.569976	  1.523956	  1.433132	  0.891070	  1.455707	  1.458426	  0.716067	  1.535077	  1.449445	  0.551173	
   434	4.340	  1.413888	  0.944061	  0.710630	  1.621472	  0.938527	  0.836735	  1.549479	  0.850030	  0.890091	  1.608948	  0.665257	  0.984457	  1.658556	  0.466220	  0.855610	  1.651749	  0.394252	  0.853203	  1.639353	  0.286151	  0.895579	  1.620008	  0.058325	  0.830575	  1.728007	  0.005626	  0.860430	  1.615803	  0.958624	  0.555770	  1.491015	  0.876224	  0.516652	  1.470123	  0.678836	  0.397331	  1.468667	  0.462901	  0.493612	  1.438691	  0.416406	  0.485472	  1.341765	  0.355689	  0.449188	  1.176315	  0.192970	  0.511608	  1.196641	  0.070945	  0.484189	  1.551847	  0.008031	  0.770606	  1.112531	  0.211984	  0.573445	  1.535866	  1.434558	  0.893582	  1.466380	  1.460365	  0.718870	  1.545361	  1.451449	  0.553596	
   435	4.350	  1.424303	  0.945887	  0.712177	  1.632266	  0.939815	  0.838093	  1.559465	  0.851493	  0.891738	  1.617603	  0.665799	  0.985620	  1.662126	  0.465995	  0.856431	  1.654382	  0.394000	  0.853889	  1.640768	  0.286200	  0.896276	  1.619994	  0.058306	  0.830736	  1.728011	  0.005498	  0.860554	  1.625980	  0.959607	  0.557324	  1.502389	  0.877308	  0.518612	  1.486612	  0.679061	  0.399224	  1.491552	  0.463567	  0.494941	  1.461931	  0.417209	  0.486479	  1.364204	  0.358273	  0.450544	  1.194958	  0.200538	  0.514148	  1.213215	  0.079874	  0.483011	  1.551844	  0.008036	  0.770690	  1.132056	  0.219238	  0.578023	  1.547777	  1.436125	  0.895911	  1.476405	  1.461305	  0.721221	  1.555579	  1.453385	  0.555787	
   436	4.360	  1.434270	  0.947856	  0.713691	  1.642961	  0.941264	  0.839475	  1.569318	  0.852906	  0.893380	  1.625767	  0.666917	  0.986753	  1.665648	  0.465809	  0.857171	  1.657050	  0.393827	  0.854630	  1.642766	  0.286119	  0.896936	  1.620020	  0.058299	  0.830897	  1.728093	  0.005399	  0.860660	  1.635893	  0.960860	  0.558820	  1.513525	  0.878724	  0.520188	  1.502931	  0.679254	  0.401072	  1.514339	  0.464960	  0.496491	  1.485213	  0.418906	  0.488199	  1.386860	  0.360864	  0.452194	  1.214724	  0.207311	  0.516806	  1.231796	  0.088176	  0.482142	  1.551764	  0.008117	  0.770811	  1.152683	  0.224714	  0.582807	  1.559534	  1.437649	  0.898075	  1.487003	  1.463019	  0.723507	  1.565477	  1.455324	  0.557850	
   437	4.370	  1.444913	  0.949653	  0.715126	  1.653630	  0.942716	  0.840779	  1.578846	  0.854070	  0.894842	  1.633604	  0.667989	  0.987935	  1.669405	  0.465649	  0.857951	  1.659780	  0.393693	  0.855338	  1.645298	  0.285792	  0.897590	  1.620146	  0.058309	  0.831089	  1.728220	  0.005239	  0.860778	  1.646062	  0.962596	  0.560230	  1.524646	  0.880481	  0.521561	  1.519438	  0.679378	  0.402867	  1.537129	  0.466836	  0.498130	  1.507814	  0.421099	  0.490207	  1.409554	  0.363476	  0.454180	  1.235202	  0.213035	  0.519518	  1.251981	  0.095418	  0.481602	  1.551673	  0.008155	  0.770948	  1.173892	  0.229163	  0.587378	  1.571483	  1.439209	  0.900013	  1.498550	  1.464541	  0.725851	  1.575638	  1.457092	  0.559800	
   438	4.380	  1.455170	  0.951468	  0.716425	  1.663620	  0.943816	  0.842208	  1.588311	  0.855170	  0.896199	  1.640831	  0.668698	  0.989076	  1.673093	  0.465421	  0.858845	  1.662685	  0.393514	  0.856004	  1.647943	  0.285324	  0.898306	  1.620234	  0.058300	  0.831316	  1.728369	  0.005036	  0.860965	  1.656055	  0.964575	  0.561581	  1.535881	  0.882250	  0.522812	  1.535947	  0.679671	  0.404624	  1.559955	  0.468979	  0.499773	  1.530146	  0.423457	  0.492422	  1.431974	  0.366231	  0.456456	  1.256363	  0.217616	  0.522265	  1.273455	  0.101674	  0.481305	  1.551535	  0.008277	  0.771051	  1.195736	  0.232237	  0.591502	  1.583109	  1.440864	  0.901812	  1.509986	  1.466477	  0.728436	  1.585976	  1.458661	  0.561619	
   439	4.390	  1.465148	  0.953179	  0.717642	  1.673559	  0.944734	  0.843626	  1.597240	  0.856173	  0.897487	  1.646745	  0.668915	  0.990240	  1.676078	  0.465098	  0.859709	  1.665301	  0.393192	  0.856740	  1.650085	  0.284859	  0.899069	  1.620298	  0.058290	  0.831532	  1.728406	  0.004786	  0.861196	  1.665945	  0.966761	  0.563064	  1.547360	  0.884048	  0.523864	  1.552487	  0.680293	  0.406417	  1.582112	  0.471202	  0.501562	  1.552602	  0.425885	  0.494756	  1.454408	  0.368889	  0.458993	  1.278169	  0.220862	  0.524940	  1.296233	  0.106738	  0.481472	  1.551627	  0.008404	  0.771174	  1.218107	  0.233902	  0.595453	  1.594898	  1.442534	  0.903444	  1.520724	  1.468588	  0.730814	  1.596215	  1.460202	  0.563239	
   440	4.400	  1.475420	  0.954570	  0.718666	  1.683034	  0.945421	  0.845113	  1.605932	  0.856998	  0.898664	  1.651954	  0.668949	  0.991483	  1.678615	  0.464778	  0.860582	  1.667564	  0.392909	  0.857574	  1.651388	  0.284573	  0.899835	  1.620229	  0.058309	  0.831743	  1.728479	  0.004519	  0.861458	  1.676300	  0.968990	  0.564608	  1.558857	  0.885854	  0.524646	  1.568732	  0.681095	  0.408166	  1.603550	  0.473449	  0.503469	  1.574376	  0.428404	  0.497056	  1.476630	  0.371303	  0.461455	  1.300961	  0.222830	  0.527308	  1.320695	  0.110178	  0.482284	  1.551731	  0.008589	  0.771275	  1.240607	  0.234138	  0.598831	  1.606731	  1.444265	  0.905067	  1.531095	  1.470073	  0.732369	  1.606586	  1.461565	  0.564760	
   441	4.410	  1.485013	  0.955770	  0.719448	  1.693011	  0.946270	  0.846551	  1.614444	  0.857759	  0.899768	  1.656462	  0.668959	  0.992677	  1.680801	  0.464515	  0.861509	  1.669149	  0.392803	  0.858392	  1.651897	  0.284523	  0.900547	  1.620088	  0.058325	  0.831908	  1.728549	  0.004264	  0.861695	  1.686888	  0.971006	  0.566207	  1.570527	  0.887470	  0.525270	  1.584905	  0.681901	  0.409905	  1.624478	  0.475710	  0.505458	  1.595550	  0.430845	  0.499307	  1.498599	  0.373351	  0.463818	  1.324782	  0.223284	  0.529535	  1.346689	  0.112239	  0.483568	  1.551716	  0.008811	  0.771306	  1.263002	  0.233285	  0.601252	  1.618425	  1.445983	  0.906474	  1.541620	  1.472273	  0.734100	  1.616956	  1.462791	  0.566192	
   442	4.420	  1.495129	  0.956656	  0.719803	  1.702677	  0.947153	  0.848061	  1.622566	  0.858244	  0.900902	  1.660434	  0.668930	  0.993765	  1.682565	  0.464342	  0.862375	  1.670237	  0.392847	  0.859138	  1.651829	  0.284668	  0.901103	  1.620041	  0.058371	  0.831996	  1.728609	  0.004004	  0.861897	  1.697657	  0.972893	  0.567936	  1.582441	  0.889019	  0.525739	  1.600893	  0.682625	  0.411433	  1.645040	  0.477965	  0.507744	  1.616799	  0.433095	  0.501546	  1.520571	  0.374859	  0.466255	  1.349189	  0.222366	  0.531538	  1.373624	  0.112796	  0.485204	  1.551682	  0.009063	  0.771257	  1.285614	  0.231134	  0.603086	  1.629863	  1.447691	  0.907655	  1.552840	  1.473114	  0.735799	  1.627132	  1.463909	  0.567335	
   443	4.430	  1.504851	  0.957307	  0.719834	  1.712098	  0.948033	  0.849727	  1.630095	  0.858547	  0.901707	  1.663952	  0.668818	  0.994707	  1.684084	  0.464212	  0.863089	  1.671050	  0.393037	  0.859761	  1.651531	  0.284958	  0.901519	  1.620078	  0.058490	  0.832017	  1.728721	  0.003790	  0.862072	  1.708237	  0.974531	  0.569666	  1.594423	  0.890317	  0.526058	  1.616985	  0.683296	  0.412759	  1.665033	  0.480158	  0.510165	  1.637870	  0.435163	  0.503720	  1.542282	  0.375707	  0.468501	  1.373392	  0.220477	  0.533390	  1.402043	  0.111922	  0.487284	  1.551682	  0.009308	  0.771185	  1.308636	  0.227534	  0.604004	  1.641355	  1.449378	  0.908744	  1.563325	  1.473600	  0.736792	  1.637317	  1.464807	  0.568447	
   444	4.440	  1.514866	  0.957893	  0.719491	  1.721786	  0.948901	  0.851437	  1.637884	  0.858962	  0.902518	  1.667193	  0.668658	  0.995455	  1.685678	  0.464184	  0.863683	  1.671769	  0.393317	  0.860249	  1.651301	  0.285306	  0.901822	  1.620070	  0.058632	  0.832005	  1.728791	  0.003596	  0.862200	  1.719077	  0.975968	  0.571268	  1.606930	  0.891569	  0.526330	  1.633424	  0.684098	  0.413850	  1.684742	  0.482302	  0.512498	  1.658853	  0.437010	  0.505942	  1.564124	  0.375829	  0.470545	  1.398209	  0.217246	  0.535105	  1.431164	  0.109760	  0.489632	  1.551723	  0.009550	  0.771102	  1.332673	  0.222456	  0.603991	  1.652529	  1.450850	  0.909698	  1.573841	  1.474731	  0.738195	  1.647535	  1.465463	  0.569506	
   445	4.450	  1.524452	  0.958494	  0.718956	  1.730917	  0.949447	  0.853352	  1.645390	  0.859387	  0.903298	  1.670383	  0.668564	  0.996012	  1.687271	  0.464251	  0.864180	  1.672581	  0.393602	  0.860576	  1.651553	  0.285612	  0.902006	  1.620066	  0.058806	  0.831936	  1.728859	  0.003465	  0.862314	  1.729783	  0.977137	  0.572943	  1.619263	  0.892577	  0.526551	  1.650050	  0.684954	  0.414716	  1.704196	  0.484267	  0.514878	  1.679532	  0.438607	  0.508205	  1.586299	  0.375176	  0.472446	  1.423715	  0.212777	  0.536718	  1.461352	  0.106451	  0.492288	  1.551601	  0.009849	  0.770932	  1.356721	  0.216099	  0.604262	  1.663859	  1.452296	  0.910524	  1.584734	  1.476136	  0.739515	  1.657515	  1.465969	  0.570360	
   446	4.460	  1.534415	  0.958957	  0.718368	  1.739502	  0.949593	  0.855405	  1.652583	  0.859609	  0.903888	  1.673768	  0.668616	  0.996483	  1.688913	  0.464299	  0.864506	  1.673676	  0.393734	  0.860770	  1.652342	  0.285845	  0.902051	  1.620121	  0.059021	  0.831833	  1.728933	  0.003357	  0.862423	  1.740761	  0.978030	  0.574668	  1.631812	  0.893624	  0.526758	  1.666972	  0.686045	  0.415238	  1.723273	  0.485808	  0.517058	  1.700284	  0.439911	  0.510431	  1.608629	  0.373889	  0.474186	  1.449911	  0.207177	  0.538316	  1.492653	  0.102285	  0.495195	  1.551690	  0.010144	  0.770753	  1.381434	  0.208301	  0.604434	  1.675184	  1.453603	  0.911296	  1.594593	  1.476558	  0.740429	  1.667547	  1.466284	  0.571240	
   447	4.470	  1.544690	  0.959389	  0.717746	  1.748712	  0.949755	  0.857374	  1.660225	  0.859742	  0.904479	  1.677506	  0.668790	  0.996992	  1.690767	  0.464302	  0.864676	  1.675161	  0.393706	  0.860787	  1.653540	  0.285995	  0.901994	  1.620287	  0.059227	  0.831658	  1.729049	  0.003250	  0.862501	  1.751493	  0.978567	  0.576247	  1.643844	  0.894421	  0.527030	  1.684404	  0.687443	  0.415496	  1.742364	  0.487067	  0.519008	  1.720814	  0.440819	  0.512738	  1.630879	  0.371960	  0.475859	  1.476662	  0.200530	  0.539799	  1.524800	  0.097576	  0.498151	  1.551888	  0.010448	  0.770541	  1.407009	  0.199120	  0.604699	  1.686219	  1.454627	  0.911997	  1.605674	  1.476387	  0.741456	  1.677889	  1.466413	  0.571999	
   448	4.480	  1.554259	  0.959932	  0.717322	  1.757870	  0.949911	  0.859239	  1.667644	  0.859846	  0.905077	  1.681422	  0.668913	  0.997445	  1.692777	  0.464211	  0.864728	  1.677037	  0.393659	  0.860597	  1.654832	  0.286137	  0.901802	  1.620455	  0.059408	  0.831399	  1.729128	  0.003149	  0.862560	  1.762657	  0.979094	  0.577848	  1.656109	  0.895176	  0.527283	  1.701774	  0.688999	  0.415579	  1.761097	  0.488112	  0.520858	  1.740546	  0.441166	  0.515273	  1.653683	  0.369416	  0.477478	  1.503683	  0.192868	  0.541306	  1.557317	  0.092141	  0.500915	  1.551833	  0.010925	  0.770257	  1.433360	  0.188633	  0.605057	  1.697375	  1.455547	  0.912517	  1.616000	  1.476430	  0.742168	  1.688227	  1.466366	  0.572676	
   449	4.490	  1.564205	  0.960304	  0.716937	  1.766557	  0.949789	  0.861028	  1.675454	  0.859944	  0.905490	  1.685443	  0.668777	  0.997784	  1.695006	  0.464025	  0.864741	  1.679119	  0.393703	  0.860253	  1.656026	  0.286352	  0.901539	  1.620635	  0.059619	  0.831040	  1.729225	  0.003079	  0.862586	  1.773493	  0.979267	  0.579396	  1.668021	  0.895648	  0.527579	  1.719184	  0.690540	  0.415541	  1.779707	  0.488901	  0.522619	  1.760260	  0.441170	  0.517738	  1.677006	  0.366294	  0.478946	  1.531343	  0.184381	  0.542969	  1.590711	  0.086570	  0.503565	  1.551867	  0.011399	  0.769894	  1.460627	  0.176882	  0.605640	  1.708297	  1.456325	  0.913003	  1.626772	  1.476346	  0.742861	  1.698000	  1.466151	  0.573170	
   450	4.500	  1.574238	  0.960485	  0.716770	  1.775791	  0.949399	  0.862464	  1.683347	  0.859930	  0.905841	  1.689975	  0.668481	  0.997990	  1.697707	  0.463843	  0.864677	  1.681164	  0.393796	  0.859839	  1.657107	  0.286650	  0.901230	  1.620863	  0.059918	  0.830582	  1.729333	  0.003028	  0.862611	  1.784232	  0.979209	  0.580791	  1.679626	  0.896024	  0.527855	  1.736465	  0.692129	  0.415642	  1.797761	  0.489448	  0.524144	  1.779321	  0.441002	  0.520185	  1.699126	  0.362598	  0.480667	  1.560030	  0.175300	  0.544667	  1.624427	  0.080626	  0.505916	  1.552132	  0.011797	  0.769403	  1.489060	  0.164185	  0.606720	  1.718704	  1.456846	  0.913437	  1.637151	  1.476360	  0.743203	  1.708435	  1.465651	  0.573674	
   451	4.510	  1.584036	  0.960595	  0.716638	  1.784991	  0.948714	  0.863625	  1.691815	  0.859808	  0.906183	  1.695232	  0.668186	  0.998116	  1.700569	  0.463761	  0.864541	  1.683086	  0.393934	  0.859415	  1.658173	  0.287038	  0.900821	  1.621172	  0.060330	  0.830007	  1.729407	  0.003024	  0.862634	  1.795411	  0.979128	  0.582079	  1.691436	  0.896328	  0.528129	  1.753330	  0.693673	  0.415913	  1.815088	  0.489898	  0.525835	  1.797720	  0.440611	  0.522650	  1.720930	  0.358599	  0.482422	  1.589699	  0.165859	  0.546509	  1.658718	  0.074624	  0.508033	  1.553019	  0.012056	  0.768872	  1.518677	  0.150947	  0.608115	  1.729468	  1.457192	  0.913685	  1.647773	  1.476731	  0.743632	  1.718945	  1.464995	  0.574029	
   452	4.520	  1.594158	  0.960523	  0.716426	  1.793814	  0.947617	  0.864572	  1.700403	  0.859647	  0.906284	  1.701084	  0.667990	  0.998302	  1.703368	  0.463743	  0.864370	  1.684907	  0.394121	  0.859035	  1.659241	  0.287442	  0.900324	  1.621430	  0.060801	  0.829327	  1.729511	  0.003011	  0.862622	  1.806632	  0.978910	  0.583365	  1.702765	  0.896395	  0.528416	  1.769581	  0.694862	  0.416261	  1.832014	  0.490402	  0.527779	  1.815762	  0.440062	  0.525006	  1.742705	  0.354279	  0.484169	  1.619289	  0.155868	  0.548283	  1.693153	  0.068676	  0.509880	  1.554184	  0.012414	  0.768227	  1.549178	  0.137172	  0.609720	  1.739858	  1.457438	  0.913942	  1.657912	  1.477425	  0.743984	  1.729122	  1.464284	  0.574280	
   453	4.530	  1.603994	  0.960274	  0.716350	  1.803118	  0.946662	  0.865354	  1.707850	  0.859112	  0.906456	  1.707325	  0.667847	  0.998492	  1.706196	  0.463747	  0.864209	  1.686911	  0.394384	  0.858665	  1.660364	  0.287806	  0.899789	  1.621631	  0.061279	  0.828638	  1.729581	  0.003002	  0.862599	  1.817964	  0.978590	  0.584531	  1.714136	  0.896198	  0.528798	  1.785043	  0.695760	  0.416773	  1.848353	  0.490808	  0.529800	  1.833224	  0.439111	  0.527329	  1.764352	  0.349722	  0.485918	  1.649218	  0.145531	  0.550137	  1.727829	  0.062955	  0.511340	  1.555067	  0.013015	  0.767473	  1.580257	  0.123074	  0.611615	  1.750479	  1.457587	  0.914159	  1.669034	  1.477332	  0.744454	  1.739663	  1.463302	  0.574529	
   454	4.540	  1.614236	  0.959752	  0.716129	  1.812607	  0.945476	  0.866228	  1.716435	  0.858623	  0.906708	  1.714116	  0.667768	  0.998606	  1.709137	  0.463738	  0.863998	  1.689273	  0.394644	  0.858240	  1.661551	  0.288143	  0.899248	  1.621754	  0.061744	  0.827998	  1.729669	  0.003039	  0.862573	  1.829291	  0.978026	  0.585316	  1.725329	  0.895822	  0.529161	  1.800217	  0.696423	  0.417429	  1.863808	  0.490925	  0.531961	  1.850292	  0.438101	  0.529775	  1.785735	  0.345095	  0.487650	  1.680198	  0.135398	  0.551916	  1.762855	  0.057407	  0.512493	  1.555632	  0.013777	  0.766713	  1.612143	  0.108777	  0.613431	  1.761006	  1.457616	  0.914277	  1.679217	  1.476853	  0.744411	  1.750272	  1.462251	  0.574647	
   455	4.550	  1.624693	  0.959238	  0.715931	  1.822555	  0.944473	  0.867009	  1.724409	  0.858284	  0.906706	  1.721044	  0.667499	  0.998688	  1.712183	  0.463718	  0.863652	  1.691904	  0.394831	  0.857767	  1.662898	  0.288529	  0.898704	  1.621907	  0.062248	  0.827445	  1.729763	  0.003084	  0.862534	  1.838655	  0.976815	  0.586249	  1.736693	  0.895281	  0.529359	  1.814235	  0.696353	  0.418130	  1.878466	  0.490813	  0.534262	  1.866540	  0.436888	  0.532111	  1.806700	  0.340472	  0.489410	  1.711782	  0.125243	  0.553789	  1.798174	  0.052142	  0.513391	  1.555954	  0.014548	  0.765928	  1.645172	  0.094547	  0.615423	  1.771291	  1.457495	  0.914331	  1.690165	  1.476300	  0.744522	  1.761143	  1.461053	  0.574680	
   456	4.560	  1.634768	  0.958862	  0.715575	  1.831883	  0.943250	  0.867679	  1.733219	  0.857913	  0.906838	  1.728310	  0.667112	  0.998767	  1.715550	  0.463699	  0.863196	  1.694495	  0.394985	  0.857335	  1.664505	  0.288993	  0.898187	  1.622062	  0.062772	  0.826926	  1.728935	  0.002575	  0.862343	  1.848433	  0.975451	  0.586922	  1.747851	  0.894491	  0.529600	  1.827349	  0.695841	  0.418935	  1.892037	  0.490101	  0.536425	  1.881674	  0.435442	  0.534405	  1.826966	  0.335833	  0.491343	  1.743571	  0.115133	  0.555493	  1.833926	  0.047185	  0.514049	  1.556015	  0.015326	  0.764907	  1.679104	  0.080570	  0.617610	  1.781949	  1.457242	  0.914375	  1.700608	  1.475628	  0.744362	  1.772209	  1.459791	  0.574721	
   457	4.570	  1.645216	  0.958345	  0.714985	  1.841300	  0.941966	  0.868154	  1.742368	  0.857517	  0.906992	  1.736007	  0.666671	  0.998914	  1.719107	  0.463657	  0.862792	  1.697007	  0.395210	  0.856953	  1.666240	  0.289549	  0.897676	  1.622357	  0.063404	  0.826442	  1.726946	  0.001390	  0.862057	  1.860715	  0.974804	  0.587556	  1.759145	  0.893542	  0.529833	  1.840065	  0.694786	  0.419933	  1.904069	  0.488821	  0.538369	  1.896490	  0.433748	  0.536602	  1.846345	  0.331234	  0.493427	  1.775705	  0.105255	  0.557169	  1.869712	  0.042557	  0.514621	  1.555515	  0.016389	  0.763753	  1.713516	  0.067149	  0.619373	  1.792329	  1.456878	  0.914315	  1.710917	  1.474842	  0.743991	  1.783085	  1.458449	  0.574589	
