BTS ASCII format

Type:         	Joint angle tracks
Measure unit: 	deg

Tracks:       	14
Frequency:    	100 Hz
Frames:       	501
Start time:   	0.000

 Frame	 Time	     jRK.X	     jRK.Y	     jRK.Z	    jRHP.X	    jRHP.Y	    jRHP.Z	    jLHP.X	    jLHP.Y	    jLHP.Z	     jLK.X	     jLK.Y	     jLK.Z	    jRSP.X	    jRSP.Y	    jRSP.Z	    jLSP.X	    jLSP.Y	    jLSP.Z	     jLP.X	     jLP.Y	     jLP.Z	     jRP.X	     jRP.Y	     jRP.Z	    jLSH.X	    jLSH.Y	    jLSH.Z	    jRSH.X	    jRSH.Y	    jRSH.Z	     jRF.X	     jRF.Y	     jRF.Z	     jLF.X	     jLF.Y	     jLF.Z	     jRA.X	     jRA.Y	     jRA.Z	     jLA.X	     jLA.Y	     jLA.Z	
   457	4.570	 -4.470773	  3.455369	  5.163714	  0.911399	 -6.936350	 -7.283000	 -3.168596	  2.227965	 17.676025	 -4.554361	  4.689891	 33.871872	 -5.203902	  6.200345	-13.061698	  5.203902	 -6.200345	-13.061698	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-29.072086	-180.000000	 90.000000	-31.348263	180.000000	 90.000000	  1.212429	 -9.882500	  9.243882	  0.020245	-15.252578	  7.249973	
   458	4.580	 -4.893377	  3.425652	  4.536010	  1.463688	 -6.900240	 -8.084484	 -3.111606	  2.312952	 17.968571	 -5.994987	  4.539306	 30.621962	 -5.441022	  6.306451	-12.796153	  5.441022	 -6.306451	-12.796153	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-29.651621	-180.000000	 90.000000	-28.449747	-180.000000	 90.000000	  1.180001	-10.009279	  9.132066	 -0.042848	-14.522597	  6.833488	
   459	4.590	 -5.258856	  3.381540	  3.923075	  1.972754	 -6.848513	 -8.901646	 -3.184857	  2.366993	 18.141180	 -7.384138	  4.263687	 27.190783	 -5.665390	  6.373556	-12.493666	  5.665390	 -6.373556	-12.493666	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-30.234652	180.000000	 90.000000	-25.732798	180.000000	 90.000000	  1.152927	-10.116648	  9.013275	 -0.048367	-13.535290	  6.159697	
   460	4.600	 -5.538317	  3.328193	  3.316355	  2.390099	 -6.789364	 -9.749222	 -3.415326	  2.390560	 18.201185	 -8.524733	  3.902046	 23.646545	 -5.872880	  6.406475	-12.159440	  5.872880	 -6.406475	-12.159440	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-30.819244	180.000000	 90.000000	-23.278769	-180.000000	 90.000000	  1.130321	-10.191030	  8.883529	  0.024735	-12.423669	  5.262743	
   461	4.610	 -5.715491	  3.267487	  2.731919	  2.685921	 -6.724795	-10.608694	 -3.808841	  2.383293	 18.187723	 -9.250390	  3.512944	 20.084803	 -6.062934	  6.413149	-11.820076	  6.062934	 -6.413149	-11.820076	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-31.407730	-180.000000	 90.000000	-21.164114	180.000000	 90.000000	  1.115733	-10.222447	  8.740593	  0.190743	-11.356248	  4.211946	
   462	4.620	 -5.788664	  3.204346	  2.206871	  2.854870	 -6.654909	-11.445404	 -4.384685	  2.345555	 18.140102	 -9.436839	  3.134259	 16.584551	 -6.241167	  6.396982	-11.528773	  6.241167	 -6.396982	-11.528773	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-32.014668	180.000000	 90.000000	-19.368044	-180.000000	 90.000000	  1.113389	-10.211003	  8.595281	  0.433186	-10.411361	  3.095011	
   463	4.630	 -5.750328	  3.146618	  1.756706	  2.889647	 -6.586894	-12.252314	 -5.162348	  2.284775	 18.078735	 -9.048633	  2.792294	 13.210918	 -6.410954	  6.362079	-11.293385	  6.410954	 -6.362079	-11.293385	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-32.674965	-180.000000	 90.000000	-17.800154	-180.000000	 90.000000	  1.120738	-10.170773	  8.441636	  0.704191	 -9.551620	  2.011375	
   464	4.640	 -5.623101	  3.095860	  1.403338	  2.810813	 -6.514999	-13.007147	 -6.128979	  2.201406	 18.044367	 -8.134289	  2.508257	 10.066132	 -6.570676	  6.307332	-11.079514	  6.570676	 -6.307332	-11.079514	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-33.399582	-180.000000	 90.000000	-16.321606	-180.000000	 90.000000	  1.135815	-10.099158	  8.275492	  0.954846	 -8.679528	  1.084982	
   465	4.650	 -5.429400	  3.053506	  1.169080	  2.640507	 -6.442135	-13.696747	 -7.228157	  2.105541	 18.044497	 -6.846659	  2.292309	  7.184154	 -6.724503	  6.237817	-10.880931	  6.724503	 -6.237817	-10.880931	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-34.197235	-180.000000	 90.000000	-14.834970	180.000000	 90.000000	  1.158961	 -9.992112	  8.097333	  1.151843	 -7.659780	  0.376842	
   466	4.660	 -5.182133	  3.023612	  1.061255	  2.407913	 -6.368818	-14.330436	 -8.384284	  2.000487	 18.059870	 -5.391362	  2.147475	  4.571213	 -6.870393	  6.149463	-10.695863	  6.870393	 -6.149463	-10.695863	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-35.072250	-180.000000	 90.000000	-13.284857	180.000000	 90.000000	  1.185143	 -9.861000	  7.910930	  1.288762	 -6.365827	 -0.146419	
   467	4.670	 -4.895561	  3.009259	  1.079515	  2.136845	 -6.295429	-14.921926	 -9.507735	  1.881753	 18.086412	 -3.984915	  2.086774	  2.286149	 -7.000299	  6.041379	-10.506308	  7.000299	 -6.041379	-10.506308	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-36.026142	-180.000000	 90.000000	-11.704357	-180.000000	 90.000000	  1.208316	 -9.714413	  7.709535	  1.372830	 -4.805689	 -0.516902	
   468	4.680	 -4.610929	  3.014668	  1.240661	  1.849669	 -6.234065	-15.466383	-10.511302	  1.755067	 18.123949	 -2.765128	  2.112440	  0.403881	 -7.106469	  5.924557	-10.328471	  7.106469	 -5.924557	-10.328471	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-37.062080	-180.000000	 90.000000	-10.216396	-180.000000	 90.000000	  1.229441	 -9.525597	  7.490450	  1.419476	 -3.171930	 -0.760152	
   469	4.690	 -4.332960	  3.049155	  1.554135	  1.566780	 -6.203019	-15.968952	-11.307737	  1.634888	 18.162886	 -1.839771	  2.211133	 -1.035457	 -7.186559	  5.811447	-10.195016	  7.186559	 -5.811447	-10.195016	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-38.185104	-180.000000	 90.000000	 -8.974824	-180.000000	 90.000000	  1.247067	 -9.309378	  7.257015	  1.445037	 -1.674707	 -0.954854	
   470	4.700	 -4.056938	  3.119933	  2.033978	  1.303233	 -6.213572	-16.429773	-11.847837	  1.537235	 18.212820	 -1.232982	  2.336084	 -1.958688	 -7.230517	  5.707477	-10.113683	  7.230517	 -5.707477	-10.113683	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-39.398891	180.000000	 90.000000	 -8.069259	-180.000000	 90.000000	  1.258783	 -9.087256	  7.013518	  1.459214	 -0.510525	 -1.110855	
   471	4.710	 -3.780190	  3.235181	  2.691481	  1.074848	 -6.281082	-16.843157	-12.116250	  1.485176	 18.287907	 -0.871157	  2.429969	 -2.311622	 -7.236126	  5.624430	-10.076141	  7.236126	 -5.624430	-10.076141	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-40.712551	180.000000	 90.000000	 -7.552836	179.999985	 90.000000	  1.265929	 -8.879762	  6.753261	  1.464575	  0.161355	 -1.181192	
   472	4.720	 -3.499306	  3.403210	  3.537447	  0.881137	 -6.419607	-17.206108	-12.107806	  1.503939	 18.381899	 -0.712246	  2.440449	 -2.128238	 -7.207915	  5.569635	-10.074784	  7.207915	 -5.569635	-10.074784	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-42.143955	-180.000000	 90.000000	 -7.473609	-180.000000	 90.000000	  1.271881	 -8.686695	  6.467991	  1.465538	  0.360681	 -1.237309	
   473	4.730	 -3.173576	  3.628751	  4.571571	  0.721224	 -6.630647	-17.526829	-11.819839	  1.600995	 18.460138	 -0.775980	  2.342753	 -1.541497	 -7.155610	  5.540435	-10.093210	  7.155610	 -5.540435	-10.093210	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-43.714901	-180.000000	 90.000000	 -7.863334	180.000000	 90.000000	  1.276919	 -8.545010	  6.141747	  1.467397	  0.248917	 -1.438875	
   474	4.740	 -2.798691	  3.909243	  5.820118	  0.589689	 -6.902184	-17.781073	-11.295043	  1.758625	 18.503931	 -0.968626	  2.139950	 -0.668339	 -7.085008	  5.523849	-10.133915	  7.085008	 -5.523849	-10.133915	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-45.451233	-180.000000	 90.000000	 -8.715602	-179.999985	 90.000000	  1.290001	 -8.434169	  5.752187	  1.476640	 -0.104418	 -1.867654	
   475	4.750	 -2.381652	  4.242966	  7.298213	  0.485154	 -7.219692	-17.945894	-10.640942	  1.945418	 18.516420	 -1.058105	  1.870664	  0.428745	 -6.996033	  5.509422	-10.236093	  6.996033	 -5.509422	-10.236093	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-47.388283	180.000000	 90.000000	-10.012020	179.999985	 90.000000	  1.319509	 -8.332269	  5.264034	  1.503912	 -0.705606	 -2.597371	
   476	4.760	 -1.931970	  4.623224	  9.023358	  0.389628	 -7.566722	-18.000128	-10.010679	  2.126355	 18.521492	 -0.831773	  1.584048	  1.735490	 -6.880846	  5.488799	-10.444547	  6.880846	 -5.488799	-10.444547	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-49.562752	-180.000000	 90.000000	-11.673337	-180.000000	 90.000000	  1.367423	 -8.213757	  4.636250	  1.554295	 -1.536179	 -3.608061	
   477	4.770	 -1.452495	  5.039335	 11.015796	  0.274290	 -7.939968	-17.922771	 -9.564601	  2.288726	 18.552460	 -0.043055	  1.305061	  3.288867	 -6.726715	  5.468716	-10.783268	  6.726715	 -5.468716	-10.783268	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-52.010361	-180.000000	 90.000000	-13.529805	-180.000000	 90.000000	  1.440729	 -8.060863	  3.819920	  1.615688	 -2.679566	 -4.655798	
   478	4.780	 -0.972056	  5.477230	 13.292933	  0.099241	 -8.343862	-17.689201	 -9.405059	  2.447661	 18.664089	  1.522575	  1.026682	  5.195245	 -6.507315	  5.466476	-11.265306	  6.507315	 -5.466476	-11.265306	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-54.769928	-180.000000	 90.000000	-15.343123	180.000000	 90.000000	  1.548657	 -7.834345	  2.760653	  1.660842	 -4.272930	 -5.420520	
   479	4.790	 -0.500894	  5.926085	 15.827710	 -0.152795	 -8.797431	-17.309895	 -9.486756	  2.642478	 18.865715	  3.748744	  0.730168	  7.467041	 -6.207054	  5.510928	-11.868197	  6.207054	 -5.510928	-11.868197	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-57.871983	180.000000	 90.000000	-16.936937	180.000000	 90.000000	  1.692510	 -7.551510	  1.407524	  1.665674	 -6.295760	 -5.690907	
   480	4.800	 -0.055892	  6.356817	 18.591322	 -0.498605	 -9.314893	-16.800680	 -9.642764	  2.915439	 19.102068	  6.148443	  0.411289	  9.959326	 -5.825160	  5.624771	-12.521184	  5.825160	 -5.624771	-12.521184	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-61.325066	180.000000	 90.000000	-18.201141	180.000000	 90.000000	  1.877156	 -7.196334	 -0.281090	  1.631096	 -8.472247	 -5.387325	
   481	4.810	  0.325346	  6.727658	 21.550274	 -0.939118	 -9.898543	-16.170509	 -9.656792	  3.297415	 19.275288	  8.215729	  0.095510	 12.445392	 -5.379105	  5.815772	-13.139831	  5.379105	 -5.815772	-13.139831	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-65.102524	-180.000000	 90.000000	-19.138556	180.000000	 90.000000	  2.108124	 -6.702497	 -2.304363	  1.579776	-10.519575	 -4.591772	
   482	4.820	  0.627337	  7.005323	 24.651426	 -1.432272	-10.522480	-15.427022	 -9.330336	  3.779169	 19.278656	  9.548382	 -0.140359	 14.672338	 -4.893661	  6.066473	-13.658996	  4.893661	 -6.066473	-13.658996	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-69.121216	-180.000000	 90.000000	-19.826546	-180.000000	 90.000000	  2.383171	 -6.034384	 -4.586274	  1.537285	-12.205795	 -3.525470	
   483	4.830	  0.866579	  7.173328	 27.839094	 -1.894931	-11.149424	-14.572163	 -8.610830	  4.313590	 19.026258	  9.962174	 -0.222385	 16.435492	 -4.419253	  6.343835	-14.042895	  4.419253	 -6.343835	-14.042895	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-73.241058	-180.000000	 90.000000	-20.375246	-180.000000	 90.000000	  2.694698	 -5.206690	 -6.965646	  1.510479	-13.372106	 -2.419554	
   484	4.840	  1.094887	  7.220005	 31.088730	 -2.263977	-11.726506	-13.587191	 -7.641677	  4.828820	 18.504204	  9.566253	 -0.158664	 17.674973	 -3.998497	  6.603432	-14.290575	  3.998497	 -6.603432	-14.290575	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-77.288261	-180.000000	 90.000000	-20.851330	-180.000000	 90.000000	  3.029437	 -4.274508	 -9.245467	  1.488032	-13.952966	 -1.417073	
   485	4.850	  1.425731	  7.159777	 34.382183	 -2.482718	-12.209391	-12.447610	 -6.619307	  5.257662	 17.750305	  8.698774	 -0.010921	 18.435535	 -3.667159	  6.806154	-14.438461	  3.667159	 -6.806154	-14.438461	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-81.064407	-180.000000	 90.000000	-21.309669	180.000000	 90.000000	  3.370161	 -3.424500	-11.212337	  1.459581	-14.115720	 -0.576079	
   486	4.860	  2.044984	  7.039325	 37.693241	 -2.500946	-12.572112	-11.142305	 -5.713863	  5.558622	 16.839455	  7.710392	  0.159041	 18.824793	 -3.444814	  6.930804	-14.525762	  3.444814	 -6.930804	-14.525762	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-84.378311	-180.000000	 90.000008	-21.743517	-180.000000	 90.000000	  3.697871	 -2.972058	-12.680875	  1.422176	-14.078758	  0.136331	
   487	4.870	  3.087329	  6.895203	 41.015087	 -2.311628	-12.808182	 -9.653648	 -5.065480	  5.724801	 15.874625	  6.880596	  0.293266	 19.012423	 -3.337508	  6.975805	-14.588275	  3.337508	 -6.975805	-14.588275	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-87.034119	-180.000000	 90.000053	-22.124559	180.000000	 90.000000	  3.987437	 -3.197309	-13.591933	  1.376260	-13.995043	  0.792930	
   488	4.880	  4.607205	  6.739306	 44.338020	 -1.974120	-12.922274	 -7.983453	 -4.694288	  5.776470	 14.934091	  6.349421	  0.370491	 19.136171	 -3.315620	  6.952706	-14.646857	  3.315620	 -6.952706	-14.646857	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-88.386887	180.000000	 89.999809	-22.428963	180.000000	 90.000000	  4.210834	 -4.288620	-13.993548	  1.324086	-13.969891	  1.454414	
   489	4.890	  6.543603	  6.571757	 47.613384	 -1.576619	-12.938171	 -6.170816	 -4.509051	  5.754419	 14.037064	  6.165826	  0.412530	 19.257395	 -3.337698	  6.886337	-14.719210	  3.337698	 -6.886337	-14.719210	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-87.593407	-180.000000	 90.000130	-22.640024	-180.000000	 90.000000	  4.354396	 -6.273281	-13.963277	  1.269610	-14.119195	  2.145321	
   490	4.900	  8.713109	  6.384737	 50.767384	 -1.205942	-12.885810	 -4.268010	 -4.397479	  5.702791	 13.181014	  6.271496	  0.446248	 19.397896	 -3.359680	  6.804398	-14.809830	  3.359680	 -6.804398	-14.809830	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-86.313904	180.000000	 89.999931	-22.747864	-180.000000	 90.000000	  4.417076	 -8.978479	-13.593832	  1.218253	-14.457914	  2.877094	
   491	4.910	 10.840977	  6.159019	 53.718197	 -0.948895	-12.787329	 -2.329020	 -4.266852	  5.653955	 12.348536	  6.578405	  0.488132	 19.560789	 -3.334033	  6.725312	-14.932576	  3.334033	 -6.725312	-14.932576	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-85.140656	180.000000	 89.999939	-22.760969	180.000000	 90.000000	  4.408728	-12.071634	-12.997639	  1.173871	-14.948450	  3.643141	
   492	4.920	 12.675453	  5.901067	 56.366253	 -0.850065	-12.667673	 -0.431604	 -4.039448	  5.628943	 11.485032	  7.001438	  0.555485	 19.695803	 -3.224008	  6.661129	-15.108698	  3.224008	 -6.661129	-15.108698	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-84.060829	-180.000000	 90.000053	-22.696478	-180.000000	 90.000000	  4.336940	-15.184694	-12.219563	  1.137721	-15.556777	  4.416797	
   493	4.930	 14.021440	  5.635680	 58.615498	 -0.909453	-12.544006	  1.353376	 -3.673616	  5.634736	 10.542571	  7.437035	  0.656684	 19.736589	 -3.017086	  6.615524	-15.351467	  3.017086	 -6.615524	-15.351467	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-83.019592	-180.000000	 90.000046	-22.601410	180.000000	 90.000000	  4.214207	-17.941463	-11.254752	  1.110511	-16.207314	  5.160789	
   494	4.940	 14.774664	  5.407753	 60.402054	 -1.076299	-12.417400	  2.992588	 -3.173056	  5.661762	  9.512875	  7.744377	  0.784179	 19.626562	 -2.717804	  6.582555	-15.640121	  2.717804	 -6.582555	-15.640121	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-81.974312	-180.000000	 90.000038	-22.551590	-180.000000	 90.000000	  4.056880	-20.070496	-10.135400	  1.091312	-16.754126	  5.837674	
   495	4.950	 14.924476	  5.248199	 61.698765	 -1.301680	-12.282142	  4.464024	 -2.585454	  5.692461	  8.394743	  7.878834	  0.923106	 19.355021	 -2.341348	  6.551492	-15.949773	  2.341348	 -6.551492	-15.949773	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-80.899490	-180.000000	 90.000031	-22.566229	180.000000	 90.000000	  3.870033	-21.428967	 -8.894423	  1.077811	-17.113564	  6.431901	
   496	4.960	 14.511533	  5.188710	 62.499107	 -1.517469	-12.135802	  5.755102	 -1.971633	  5.712445	  7.187560	  7.832570	  1.058612	 18.926399	 -1.916133	  6.514074	-16.259974	  1.916133	 -6.514074	-16.259974	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-79.755180	180.000000	 89.999969	-22.644602	-180.000000	 90.000000	  3.653099	-21.966812	 -7.564441	  1.065972	-17.247303	  6.937703	
   497	4.970	 13.904665	  5.174593	 62.943085	 -1.701799	-12.009186	  6.753211	 -1.434541	  5.717068	  6.129236	  7.671115	  1.171474	 18.477131	 -1.533106	  6.479533	-16.525572	  1.533106	 -6.479533	-16.525572	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-78.656914	180.000000	 89.999977	-22.765795	-180.000000	 90.000000	  3.459503	-22.012619	 -6.427167	  1.055851	-17.222902	  7.314859	
   498	4.980	 13.107884	  5.221510	 63.099609	 -1.839079	-11.880054	  7.573376	 -0.956313	  5.702351	  5.149395	  7.343415	  1.260450	 17.965300	 -1.165379	  6.438868	-16.749161	  1.165379	 -6.438868	-16.749161	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-77.567421	180.000000	 89.999977	-22.972246	-180.000000	 90.000000	  3.277774	-21.654274	 -5.401211	  1.044277	-16.981085	  7.591988	
